Name	Rune Name	complete	server	itype1	itype2	itype3	itype4	itype5	itype6	etype1	etype2	etype3	*runes	Rune1	Rune2	Rune3	Rune4	Rune5	Rune6	T1Code1	T1Param1	T1Min1	T1Max1	T1Code2	T1Param2	T1Min2	T1Max2	T1Code3	T1Param3	T1Min3	T1Max3	T1Code4	T1Param4	T1Min4	T1Max4	T1Code5	T1Param5	T1Min5	T1Max5	T1Code6	T1Param6	T1Min6	T1Max6	T1Code7	T1Param7	T1Min7	T1Max7	eol
Runeword800	Transformation	1		tors									He N Shi N	r44	r05	r03	r05			ac%		190	260	skilltab	16	3	3	oskill	Claw Mastery	1	1	balance3		30	30	allskills		2	2	lifesteal		20	20	dmg/lvl	4			0
Runeword801	Peace	1		helm									He I Wa	r44	r01	r27				ac%		100	140	allskills		4	4	enr		25	25	vit		25	25	res-all		30	30	regen		20	30	regen-mana		75	75	0
Runeword802	Placidity	1		pelt									He I Se I	r44	r01	r31	r01			ac%		130	160	dru		4	4	regen		30	30	mag%		75	75	res-all		45	45	addxp		5	5	skilltab	17	1	1	0
Runeword803	Horizon	1		tors									Chi He I Se N	r14	r44	r01	r31	r05		ac%		260	300	allskills		3	3	red-dmg%		16	16	str		50	50	res-ltng/lvl	10			oskill	Battle Orders	8	12	skilltab	12	2	2	0
Runeword804	Discontent	1		helm									Fu He I	r32	r44	r01				ac%		60	180	oskill	Valkyrie	3	9	charged	Dopplezon	1	20	extra-summ		20	30	sum-skills		1	2									0
Runeword805	Hound	1		weap									I Nu	r01	r45					dmg%		255	305	aura	Concentration	9	9	allskills		1	1	lifesteal		7	7	deadly		30	30	hp/lvl	4			reduce-ac		25	25	0
Runeword806	Demon	1		asnx									I Nu Ya Shi Ya	r01	r45	r11	r03	r11		dmg%		300	350	ass		4	4	swing3		50	50	att		350	350	hit-skill	Decrepify	7	13	abs-fire%		25	25	dmg-fire/lvl	80			0
Runeword807	Insight	1		tors									Mi Nu Ku Chi Ka Ra	r10	r45	r06	r14	r04	r20	ac%		170	210	allskills		5	5	all-stats		20	20	cast2		30	30	swing3		30	30	aura	Meditation	6	6	mag%		200	200	0
Runeword808	Cunning	1		miss									Nu Ke Me Na I	r45	r17	r23	r29	r01		dmg%		300	350	skilltab	0	2	2	hit-skill	Quickness	3	10	dmg-mag		250	250	pierce		75	75	ama		2	2	dex		50	50	0
Runeword809	Rage	1		weap									Fu N Nu	r32	r05	r45				dmg%		260	290	aura	Fanaticism	6	6	crush/lvl	1			deadly/lvl	2			skilltab	9	3	3	skilltab	14	3	3	skilltab	20	3	3	0
Runeword809	Rage	1		weap									Hu N Nu	r48	r05	r45				dmg%		260	290	aura	Fanaticism	6	6	crush/lvl	1			deadly/lvl	2			skilltab	9	3	3	skilltab	14	3	3	skilltab	20	3	3	0
Runeword810	Terminate	1		mele									I No Chi Wo Ta Tsu	r01	r36	r14	r46	r25	r13	dmg%		180	230	dmg%/lvl	12			swing1		30	30	ac/lvl	10			allskills		3	3	skill	Berserk	12	12	oskill	Berserk	12	12	0
Runeword811	Eternal Reign	1		tors									Te N Ka Wo To Ru	r37	r05	r04	r46	r26	r24	ac%		200	240	aura	Aura of Divinity	12	12	move1		30	30	allskills		4	4	res-all		50	50	enr/lvl	3			light		5	5	0
Runeword812	Change	1		weap									He N Ka Wo Su Ru	r44	r05	r04	r46	r43	r24	hit-skill	ctcFrozen Orb	10	30	hit-skill	Fire Ball	10	36	hit-skill	Chain Lightning	10	30	att-skill	Bone Spirit	10	30	att-skill	Poison Nova	10	35	swing3		60	60	dmg%/lvl	20			0
Runeword813	Change	1		weap									He N Qa Wo Su Ru	r44	r05	r47	r46	r43	r24	hit-skill	ctcFrozen Orb	10	30	hit-skill	Fire Ball	10	36	hit-skill	Chain Lightning	10	30	att-skill	Bone Spirit	10	30	att-skill	Poison Nova	10	35	swing3		60	60	dmg%/lvl	20			0
Runeword814	Soul Stealer	1		mele									Ki Wo Nu Su Mu	r08	r46	r45	r43	r40		dmg%		350	390	manasteal		50	50	mana/lvl	48			oskill	Energy Shield	30	30	crush		25	25	freeze		3	3	swing3		50	50	0
Runeword815	ANCIENT'S PLEDGE	1		shld										r58	r59	r57				res-cold		30	30	res-all		13	13	ac%		50	50	dmg-to-mana		10	10													0
Runeword816	BLACK	1		club	hamm	mace								r60	r66	r54				crush		20	20	dmg%		120	120	swing2		15	15	red-mag		2	2	att		200	200	charged	Corpse Explosion	12	4					0
Runeword817	FURY	1		mele										r81	r75	r55				dmg%		209	309	swing2		40	40	noheal		1	1	openwounds		66	66	lifesteal		6	6	deadly		33	33	skill	Frenzy	5	5	0
Runeword818	HOLY THUNDER	1		scep										r55	r58	r59	r57			dmg%		60	60	dmg-ltng		20	60	dmg-max		10	10	res-ltng		60	60	res-ltng-max		5	5	skill	Holy Shock	3	3	charged	Chain Lightning	60	7	0
Runeword819	HONOR	1		mele										r61	r51	r56	r53	r62		dmg%		160	160	regen		10	10	allskills		1	1	att		200	200	deadly		25	25	str		10	10					0
Runeword820	KING'S GRACE	1		swor	scep									r61	r58	r60				dmg%		100	100	att		150	150	dmg-demon		100	100	dmg-undead		50	50	att-demon		100	100	att-undead		100	100					0
Runeword821	LEAF	1		staf										r53	r58					fireskill		3	3	ac/lvl		16	16	res-cold		33	33	skill	Inferno	3	3	skill	Fire Bolt	3	3	skill	Warmth	3	3					0
Runeword822	LIONHEART	1		tors										r65	r67	r69				str		15	15	vit		20	20	dex		15	15	dmg%		20	20	hp		50	50	res-all		30	30	allskills		1	1	0
Runeword823	LORE	1		helm										r59	r62					enr		10	10	allskills		1	1	light		2	2	mana-kill		2	2													0
Runeword824	MALICE	1		mele										r56	r51	r55				openwounds		100	100	dmg-ac		-100	-100	noheal		1	1	dmg%		66	66	light		-1	-1	regen		-5	-5					0
Runeword825	MELODY	1		miss										r63	r68	r54				dmg%		100	100	skilltab	0	3	3	skill	Critical Strike	3	3	skill	Dodge	3	3	skill	Slow Missiles	3	3	dmg-undead		300	300					0
Runeword826	MEMORY	1		staf										r67	r66	r62	r55			mana%		20	20	red-mag		7	7	ac%		50	50	cast2		33	33	sor		3	3	skill	Energy Shield	3	3	skill	Static Field	2	2	0
Runeword827	NADIR	1		helm										r54	r53					ac%		50	50	ac		10	10	light		-3	-3	charged	Cloak of Shadows	9	13	gold%		-33	-33	str		5	5					0
Runeword828	RADIANCE	1		helm										r54	r62	r56				light		5	5	enr		10	10	vit		10	10	red-mag		3	3	mana		33	33	ac%		75	75					0
Runeword829	RHYME	1		shld										r63	r55					block2		20	20	block		20	20	res-all		25	25	nofreeze		1	1	gold%		50	50	mag%		25	25					0
Runeword830	SILENCE	1		weap										r64	r52	r65	r74	r53	r76	manasteal		4	4	stupidity		33	33	dmg%		200	300	swing2		20	20	res-all		75	75	allskills		2	2	balance2		20	20	0
Runeword831	SMOKE	1		tors										r54	r67					ac-miss		250	250	ac%		75	75	res-all		50	50	balance2		20	20	light		-1	-1	charged	Weaken	18	6					0
Runeword832	STEALTH	1		tors										r57	r55					red-mag		3	3	dex		6	6	stam		15	15	move2		25	25	cast2		25	25	balance2		25	25					0
Runeword833	STEEL	1		swor	axe	mace								r53	r51					swing2		25	25	dmg-min		3	3	dmg-max		3	3	openwounds		50	50	dmg%		40	40									0
Runeword834	STRENGTH	1		mele										r61	r53					str		20	20	dmg%		70	70	vit		10	10	crush		10	15													0
Runeword835	VENOM	1		weap										r57	r64	r73				dmg-pois	350	624	624	ignore-ac		1	1	charged	Poison Explosion	27	15	charged	Poison Nova	11	13	manasteal		7	7									0
Runeword836	WEALTH	1		tors										r70	r68	r53				gold%		250	250	mag%		100	100	allskills		1	1																	0
Runeword837	WHITE	1		wand										r64	r66					skilltab	7	3	3	red-mag		4	4	cast2		20	20	mana		13	13	skill	Bone Armor	3	3	skill	Bone Spear	2	2	skill	Skeleton Mastery	4	4	0
Runeword838	ZEPHYR	1		miss										r59	r55					move2		25	25	swing2		25	25	dmg%		66	66	att		66	66	gethit-skill	Twister	7	1	ac		25	25					0
Runeword839	BEAST	1		axe	scep	hamm								r80	r53	r72	r73	r67		swing2		40	40	aura	Fanaticism	9	9	dmg%		240	270	str		25	40	charged	Summon Grizzly	5	13	oskill	Wearbear	3	3	oskill	Shape Shifting	3	3	0
Runeword840	BRAMBLE	1		tors									RalOhmSurEth	r58	r77	r79	r55			balance2		50	50	ac		300	300	aura	Thorns	15	21	allskills		2	2	extra-pois		25	50	res-pois		100	100	charged	Spirit of Barbs	33	13	0
Runeword841	BREATH OF THE DYING	1		weap									VexHelElEldZodEth	r76	r65	r51	r52	r83	r55	swing2		60	60	dmg-undead		125	125	lifesteal		12	15	noheal		1	1	kill-skill	Poison Nova	50	20	dmg%		350	400	all-stats		30	30	0
Runeword842	CALL TO ARMS	1		weap									AmnRalMalIstOhm	r61	r58	r73	r74	r77		swing2		40	40	dmg%		200	240	allskills		1	1	oskill	Battle Command	2	6	oskill	Battle Orders	1	6	oskill	Battle Cry	1	4	regen		12	12	0
Runeword843	CHAOS	1		h2h									FalOhmUm	r69	r77	r72				heal-kill		15	15	dmg%		240	290			216	471	oskill	Whirlwind	1	1	swing2		35	35	hit-skill	ctcFrozen Orb	9	11	hit-skill	Charged Bolt	11	9	0
Runeword844	CHAINS OF HONOR	1		tors									DolUmBerIst	r64	r72	r80	r74			res-all		50	50	ac%		70	70	dmg-demon		200	200	dmg-undead		100	100	lifesteal		8	8	allskills		4	4	str		20	20	0
Runeword845	CRESCENT MOON	1		axe	swor	pole							ShaelUmTir	r63	r72	r53				pierce-ltng		35	35	ignore-ac		1	1	dmg%		180	220	abs-mag		9	11	charged	Summon Spirit Wolf	30	18	hit-skill	Static Field	7	13	hit-skill	Chain Lightning	10	17	0
Runeword846	DELIRIUM	1		helm									LemIstIo	r70	r74	r66				hit-skill	Confuse	11	18	charged	Attract	60	17	gethit-skill	Terror	14	13	ac		261	261	gethit-skill	Mind Blast	6	14	gethit-skill	Delerium Change	1	50	allskills		2	2	0
Runeword847	DOOM	1		axe	pole	hamm							HelOhmUmLoCham	r65	r77	r72	r78	r82		dmg%		280	320	aura	Holy Freeze W	12	12	swing2		45	45	noheal		1	1	pierce-cold		40	60	allskills		2	2	hit-skill	Volcano	5	18	0
Runeword848	DURESS	1		tors									ShaelUmThul	r63	r72	r60				dmg-cold	50	37	133	dmg%		10	20	ac%		150	200	balance2		20	20	openwounds		33	33	crush		5	10	allskills		1	1	0
Runeword849	ENIGMA	1		tors									JahIthBer	r81	r56	r80				ac		750	775	heal-kill		14	14	move2		45	45	str/lvl	6			allskills		4	4	mag%/lvl	8			oskill	Teleport	1	1	0
Runeword850	ETERNITY	1		mele									AmnBerIstSolSur	r61	r80	r74	r62	r79		dmg%		260	310	indestruct		1	1	slow		33	33	charged	Revive	88	8	regen		16	16	regen-mana		16	16	nofreeze		1	1	0
Runeword851	EXILE	1		pala									VexOhmIstDol	r76	r77	r74	r64			block2		30	30	freeze		1	1	ac%		220	260	aura	Defiance	13	16	skilltab	10	2	2	hit-skill	Life Tap	15	5	rep-dur	25			0
Runeword852	FAMINE	1		axe	hamm								FalOhmOrtJah	r69	r77	r59	r81			dmg%		270	320	lifesteal		12	12	swing2		30	30	noheal		1	1	dmg-mag		180	200	dmg-elem	100	50	200	ethereal		1	1	0
Runeword853	GLOOM	1		tors									FalUmPul	r69	r72	r71				ac%		170	230	res-all		30	30	gethit-skill	Dim Vision	15	3	balance2		10	10	dmg-to-mana		5	5	allskills		1	1	half-freeze		1	1	0
Runeword854	HAND OF JUSTICE	1		weap									SurChamAmnLo	r79	r82	r61	r78			swing2		33	33	dmg%		280	330	aura	Holy Fire W	16	16	levelup-skill	Blaze	100	36	death-skill	ctcMeteor	100	48	ignore-ac		1	1	pierce-fire		20	20	0
Runeword855	HEART OF THE OAK	1		staf	mace								KoVexPulThul	r68	r76	r71	r60			cast2		40	40	charged	Oak Sage	25	4	mana%		15	15	allskills		3	3	regen		20	20	res-all		30	40	charged	Raven	60	14	0
Runeword856	KINGSLAYER	1		swor	axe								MalUmGulFal	r73	r72	r75	r69			swing2		30	30	dmg%		230	270	reduce-ac		25	25	crush		15	20	openwounds		25	25	oskill	Vengeance	1	1	gold%		40	40	0
Runeword857	PASSION	1		weap									DolOrtEldLem	r64	r59	r52	r70			dmg%		160	210	oskill	Zeal	1	1	att%		50	80	oskill	Berserk	1	1	swing2		25	25	charged	Heart of Wolverine	12	3	stupidity		10	10	0
Runeword858	PRUDENCE	1		tors										r73	r53					ac%		140	170	red-mag		10	10	red-dmg		3	3	res-all		25	35	balance2		25	25	rep-dur	25			allskills		1	1	0
Runeword859	SANCTUARY	1		shld									KoKoMal	r68	r68	r73				block		20	20	block2		20	20	ac%		130	160	allskills		1	1	res-all		50	70	balance2		20	20	charged	Slow Missiles	60	12	0
Runeword860	SPLENDOR	1		shld										r55	r67					light		3	3	gold%		50	50	mag%		20	20	ac%		60	100	block2		20	20	cast2		10	10	allskills		1	1	0
Runeword861	STONE	1		tors									ShaelUmPulLum	r63	r72	r71	r67			ac%		220	260	charged	Clay Golem	16	16	allskills		1	1	charged	Molten Boulder	80	16	str		16	16	vit		16	16	balance2		40	40	0
Runeword862	WIND	1		mele										r79	r51					dmg%		240	320	swing2		40	40	move2		20	20	reduce-ac		50	50	hit-skill	Tornado	10	9	charged	Twister	127	13	balance2		15	15	0
Runeword863	BRAND	1		miss									JahLoMalGul	r81	r78	r73	r75			dmg%		260	340	dmg-demon		280	330	hit-skill	Bone Spear	100	18	gethit-skill	Amplify Damage	35	14	knock		1	1	noheal		1	1	explosivearrow		15	15	0
Runeword864	DEATH	1		swor	axe								HelElVexOrtGul	r65	r51	r76	r59	r75		dmg%		300	385	deadly/lvl	4			charged	BloodGolem	15	22	att-skill	Glacial Spike	25	18	death-skill	Chain Lightning	100	44	crush		25	25	indestruct		1	1	0
Runeword865	DESTRUCTION	1		pole	swor								VexLoBerJahKo	r76	r78	r80	r81	r68		dmg%		350	350	dmg-mag		100	180	hit-skill	Molten Boulder	5	23	death-skill	ctcMeteor	100	45	att-skill	Nova	15	22	hit-skill	Volcano	23	12	noheal		1	1	0
Runeword866	DRAGON	1		tors									SurLoSol	r79	r78	r62				ac		360	360	ac-miss		230	230	str/lvl	3			hit-skill	ctcHydra	12	15	gethit-skill	Venom	20	18	aura	Holy Fire T	14	14	all-stats		3	5	0
Runeword867	DREAM	1		helm									IoJahPul	r66	r81	r71				ac		150	220	gethit-skill	Confuse	10	15	mana/lvl	5			res-all		5	20	balance3		20	30	aura	Holy Shock H	15	15	mag%		12	25	0
Runeword868	EDGE	1		miss									TirTalAmn	r53	r57	r61				dmg-demon		320	380	dmg-undead		280	280	swing2		35	35	noheal		1	1	aura	Thorns	15	15	all-stats		5	10	gold%		150	150	0
Runeword869	FAITH	1		miss									OhmJahLemEld	r77	r81	r70	r52			dmg%		280	280	att%		300	300	dmg-fire		120	120	res-all		15	15	aura	fanaticism	12	15	reanimate	1	10	10	allskills		1	2	0
Runeword870	FORTITUDE	1		weap	tors								ElSolDolLo	r51	r62	r64	r78			ac%		200	200	dmg%		300	300	cast3		25	25	gethit-skill	Chilling Armor	20	15	dmg-to-mana		12	12	hp/lvl		8	12	res-all		25	30	0
Runeword871	GRIEF	1		2hsw						hamm	pole	spea	EthTirLoMalRal	r55	r53	r78	r73	r58		dmg-dem/lvl	15			dmg%		340	400	swing3		30	40	hit-skill	Venom	35	15	pierce-pois		20	25	ignore-ac		1	1	heal-kill		10	15	0
Runeword871	GRIEF	1		swor	axe								EthTirLoMalRal	r55	r53	r78	r73	r58		dmg-dem/lvl	15			dmg%		340	400	swing3		30	40	hit-skill	Venom	35	15	pierce-pois		20	25	ignore-ac		1	1	heal-kill		10	15	0
Runeword872	HARMONY	1		miss									TirIthSolKo	r53	r56	r62	r68			dmg%		200	275	dmg-elem		55	160	charged	Revive	25	20	aura	Vigor	10	10	oskill	Valkyrie	2	6	regen-mana		20	20	light		2	2	0
Runeword873	ICE	1		miss									AmnShaelJahLo	r61	r63	r81	r78			dmg%		140	210	aura	Holy Freeze W	18	18	extra-cold		25	30	hit-skill	Frost Nova	25	22	levelup-skill	ctcBlizzard	100	40	pierce-cold		20	20	gold%/lvl	25			0
Runeword874	INFINITY	1		pole									BerMalBerIst	r80	r73	r80	r74			dmg%		255	325	move3		35	35	vit/lvl	4			aura	Conviction	12	12	kill-skill	Chain Lightning	50	20	pierce-ltng		45	55	charged	Cyclone Armor	30	21	0
Runeword875	INSIGHT	1		pole	staf								RalTirTalSol	r58	r53	r57	r62			dmg%		200	260	att%		180	250	mag%		23	23	oskill	Critical Strike	1	6	cast2		35	35	aura	Meditation	12	17	all-stats		5	5	0
Runeword876	LAST WISH	1		swor	hamm	axe							JahMalJahSurJahBer	r81	r73	r81	r79	r81	r80	dmg%		330	375	att-skill	Charged Bolt	20	20	hit-skill	Life Tap	10	18	gethit-skill	Fade	6	11	crush		20	25	mag%/lvl	4			aura	Might	17	17	0
Runeword877	LAWBRINGER	1		swor	hamm	scep							AmnLemKo	r61	r70	r68				dmg-cold		130	180	dmg-fire		150	210	aura	Sanctuary	16	18	hit-skill	Decrepify	20	15	ac-miss		200	250	rip		1	1	reduce-ac		50	50	0
Runeword878	OATH	1		swor	axe	mace							ShaelPulMalLum	r63	r71	r73	r67			dmg%		210	340	swing1		30	30	hit-skill	Bone Spirit	30	20	charged	IronGolem	14	17	charged	Heart of Wolverine	20	16	abs-mag		10	15	indestruct		1	1	0
Runeword879	OBEDIENCE	1		pole									HelKoThulEthFal	r65	r68	r60	r55	r69		dmg%		370	370	crush		20	20	kill-skill	enchant	30	21	pierce-fire		25	25	ac		200	300	balance3		40	40	res-all		20	30	0
Runeword880	PHOENIX	1		weap	shld								VexVexLoJah	r76	r76	r78	r81			dmg%		350	400	ac-miss		350	400	hit-skill	Firestorm	40	22	levelup-skill	Blaze	100	40	pierce-fire		28	28	aura	Redemption	10	15	abs-fire		15	21	0
Runeword881	PRIDE	1		pole									ChamSurIoLo	r82	r79	r66	r78			dmg-dem/lvl	8			dmg-ltng		50	280	att%		260	300	aura	Concentration	16	20	gethit-skill	ctcFire Wall	25	17	regen		8	8	gold%/lvl	15			0
Runeword882	RIFT	1		pole	scep								HelKoLemGul	r65	r68	r70	r75			dmg-mag		160	250	dmg-fire		60	180	dmg-to-mana		38	38	hit-skill	Tornado	20	16	att-skill	ctcFrozen Orb	16	21	charged	Iron Maiden	40	15	all-stats		5	10	0
Runeword883	SPIRIT	1		swor	shld								TalThulOrtAmn	r57	r60	r59	r61			balance3		55	55	mana		89	112	ac-miss		250	250	vit		22	22	cast3		25	35	abs-mag		3	8	allskills		2	2	0
Runeword884	VOICE OF REASON	1		swor	mace								LemKoElEld	r70	r68	r51	r52			dmg-demon		220	350	dmg-undead		280	300	dmg-cold		100	220	pierce-cold		24	24	hit-skill	Ice Blast	18	20	hit-skill	ctcFrozen Orb	15	13	nofreeze		1	1	0
Runeword885	WRATH	1	1	miss									PulLumBerMal	r71	r67	r80	r73			dmg-demon		300	300	dmg-undead		250	300	dmg-ltng		41	240	dmg-mag		85	120	hit-skill	Life Tap	5	10	hit-skill	decrepify	30	1	nofreeze		1	1	0
Runeword886	BONE	1		tors									SolUmUm	r62	r72	r72				hit-skill	Bone Spear	15	10	gethit-skill	Bone Armor	15	10	nec		2	2	mana		100	150													0
Runeword887	ENLIGHTENMENT	1		tors									PulRalSur	r71	r58	r62				hit-skill	Fire Ball	5	15	gethit-skill	Blaze	5	15	sor		2	2	oskill	Warmth	1	1													0
Runeword888	MYTH	1		tors									HelAmnNef	r65	r61	r54				hit-skill	Taunt	10	1	gethit-skill	Howl	3	1	bar		2	2	regen		10	10													0
Runeword889	PEACE	1		tors									ShaelThulAmn	r63	r60	r61				hit-skill	Valkyrie	2	15	gethit-skill	Slow Missiles	4	5	ama		2	2	oskill	Critical Strike	2	2													0
Runeword890	PRINCIPLE	1		tors									RalGulEld	r58	r75	r52				hit-skill	Holy Bolt	100	5	pal		2	2	hp		100	150	dmg-undead		50	50													0
Runeword891	RAIN	1		tors									OrtMalIth	r59	r73	r56				hit-skill	Twister	5	15	gethit-skill	Cyclone Armor	5	15	dru		2	2	mana		100	150													0
Runeword892	TREACHERY	1		tors									ShaelThulLem	r63	r60	r70				hit-skill	Venom	25	15	gethit-skill	Fade	5	15	ass		2	2	swing2		45	45													0
Runeword893	PATTERN	1		h2h									TalOrtTir	r57	r59	r53				att%		10	10	dmg%		40	80	dmg-fire		12	32	res-all		15	15	str		6	6	dex		6	6	block2		30	30	0
Runeword894	PLAGUE	1		weap									ChamFalUm	r82	r69	r72				dmg-demon		260	380	gethit-skill	Lower Resist	20	12	hit-skill	Poison Nova	25	15	pierce-pois		23	23	deadly/lvl	3			aura	Cleansing	13	17	allskills		1	2	0
Runeword895	Dance	1		glov	boot	belt							Ma I	r33	r01					ac%		60	90	oskill	Whirlwind	3	6	gethit-skill	Poison Nova	7	13	move1		20	20	balance1		20	20	red-dmg%		3	6	dmg-to-mana		30	30	0
Runeword896	Hail Fire	1		staf									Hi Sa Me Ho U Ka	r34	r15	r23	r22	r02	r04	fireskill		4	6	aura	Holy Freeze W	7	7	cast2		30	30	red-dmg%		15	15	ac/lvl	20			extra-fire		25	30	extra-cold		25	30	0
Runeword897	Thief	1		helm									Nu Su Tsu To	r45	r43	r13	r26			reanimate	234	15	15	hit-skill	Quickness	7	12	gold%/lvl	32			all-stats		10	15	lifesteal		8	12	manasteal		8	12	dex/lvl	6			0
Runeword898	Stone	1		tors	shld								I Shi JEW	r01	r03	jew				ac		35	35	res-ltng		20	20	red-dmg		2	2	red-mag		2	2													0
Runeword899	Void	1		tors	shld								Ku U JEW	r06	r02	jew				res-cold		15	15	res-ltng		15	15	res-pois-len		50	50	red-dmg%		5	5													0
Runeword900	Forefeel	1		tors									Yo Ka N JEW	r07	r04	r05	jew			ac		70	70	mana%		20	20	mana-kill		5	5	cast1		20	20	extra-fire		10	10	extra-ltng		10	10	extra-cold		10	10	0
Runeword901	Gold	1		tors									Ki N JEW	r08	r05	jew				ac		25	50	gold%		100	100	light-thorns		20	20	abs-ltng		3	3													0
Runeword902	Fog	1		tors									Ki Ri JEW	r08	r09	jew				ac%		60	90	dex		15	15	red-dmg		7	7	gethit-skill	Cloak of Shadows	11	5													0
Runeword903	Moon	1		tors									Tsu Ki JEW	r13	r08	jew				ac%		30	50	deadly		10	10	manasteal		5	5	mana		20	20	mag%		25	25									0
Runeword904	Sin	1		tors									Tsu Mi JEW	r13	r10	jew				ac%		30	50	openwounds		10	10	lifesteal		5	5	hp		20	20	mag%		25	25									0
Runeword905	Hot	1		tors									Ne Tsu	r41	r13					ac%		125	125	abs-fire%		20	20	gethit-skill	Nova	9	35	dmg-fire		75	150	dmg-fire/lvl	10			hp%		15	15	allskills		3	3	0
Runeword906	Millenium	1		staf						orb	mana		Chi Yo	r14	r07					ac/lvl	40			sor		2	2	res-all		30	40	cast3		30	30	mana%		40	40	skill	Warmth	4	4	aura	Prayer	4	4	0
Runeword907	Memory	1		staf						orb	mana		Ki O Ku	r08	r21	r06				ac%		100	100	sor		4	4	mana%		40	40	red-mag		15	15	cast3		40	40	skill	Energy Shield	6	6	skill	Static Field	6	6	0
Runeword908	Rain	1		orb	mana								A Me	r12	r23					ac%		25	25	allskills		2	2	skill	Thunder Storm	2	2	skill	Lightning	3	6	enr		25	25	cast2		20	20	skill	Ice Blast	3	6	0
Runeword909	Rain	1		staf						orb	mana		A Me	r12	r23					ac%		50	50	allskills		4	4	skill	Thunder Storm	4	4	skill	Lightning	6	12	enr		50	50	cast2		40	40	skill	Ice Blast	6	12	0
Runeword910	Winter	1		staf						orb	mana		Fu Yu	r32	r16					skilltab	5	7	7	aura	Holy Freeze W	16	22	cast2		40	40	abs-cold%		35	35	pierce-cold		40	40	extra-cold		40	40	dmg%		200	200	0
Runeword910	Winter	1		staf						orb	mana		Hu Yu	r48	r16					skilltab	5	7	7	aura	Holy Freeze W	16	22	cast2		40	40	abs-cold%		35	35	pierce-cold		40	40	extra-cold		40	40	dmg%		200	200	0
Runeword911	Nature's Kingdom	1		2hsw	miss								Mo No No Ke	r35	r36	r36	r17			dmg%		160	200	skilltab	15	5	5	swing3		60	60	move2		20	20	oskill	Iron Maiden	5	5	skill	Summon Fenris	5	5	aura	Salvation	5	5	0
Runeword920	Stone	1		tors	shld								I Shi JEW	r01	r03	jew				ac		35	35	res-ltng		20	20	red-dmg		2	2	red-mag		2	2													0
Runeword921	Void	1		tors	shld								Ku U JEW	r06	r02	jew				res-cold		15	15	res-ltng		15	15	res-pois-len		50	50	red-dmg%		5	5													0
Runeword922	Forefeel	1		tors									Yo Ka N JEW	r07	r04	r05	jew			ac		70	70	mana%		20	20	mana-kill		5	5	cast1		20	20	extra-fire		10	10	extra-ltng		10	10	extra-cold		10	10	0
Runeword923	Gold	1		tors	shld								Ki N JEW	r08	r05	jew				ac		25	50	gold%		100	100	light-thorns		20	20	abs-ltng		3	3													0
Runeword924	Fog	1		tors									Ki Ri JEW	r08	r09	jew				ac%		60	90	dex		15	15	red-dmg		7	7	gethit-skill	Cloak of Shadows	11	5													0
Runeword925	Moon	1		tors									Tsu Ki JEW	r13	r08	jew				ac%		30	50	deadly		10	10	manasteal		5	5	mana		20	20	mag%		25	25									0
Runeword926	Sin	1		tors									Tsu Mi JEW	r13	r10	jew				ac%		30	50	openwounds		10	10	lifesteal		5	5	hp		20	20	mag%		25	25									0
Runeword927	DRAGON	1		shld									SurLoSol	r79	r78	r62				ac		360	360	ac-miss		230	230	str/lvl	3			hit-skill	ctcHydra	12	15	gethit-skill	Venom	20	18	aura	Holy Fire S	14	14	all-stats		3	5	0
Runeword928	DREAM	1		shld									IoJahPul	r66	r81	r71				ac		150	220	gethit-skill	Confuse	10	15	mana/lvl	5			res-all		5	20	balance3		20	30	aura	Holy Shock S	15	15	mag%		12	25	0
Runeword929	Lynx	1	1	tors									Ya Ma Ne Ko	r11	r33	r41	r19			hit-skill	Static Field	10	5	swing1		20	20	ac%		150	200	dmg%		150	150	crush		5	10	openwounds		33	33	light		-4	-4	0
Runeword930	Pear	1	1	tors									Hi To Te Na Shi	r34	r26	r37	r29	r03		allskills		2	2	oskill	IronGolem	3	3	oskill	Skeleton Mastery	3	3	skill	Skeleton Mastery	13	13	ac%		130	165	res-fire		50	50	gold%		50	50	0
Runeword931	Maniac	1	1	2hsw									Ma Ni A Tsu Ku	r33	r30	r12	r13	r06		dmg%		240	270	hit-skill	Poison Nova	8	20	hit-skill	Hells Gate	8	20	oskill	Killer Scythe	5	8	dmg-undead		100	100	res-pois		20	20	res-mag		20	20	0
Runeword932	Sunny	1	1	shld									Sa Ni I	r15	r30	r01				oskill	Natural Resistance	1	1	cast1		20	20	block1		50	50	ac%		120	160	regen		10	15	light		5	5	rep-dur	25			0
Runeword933	America	1		helm										jew	gbb	grb	gwb			oskill	Whirlwind	10	10	oskill	Battle Cry	10	10	oskill	Battle Command	1	5	allskills		1	1	str		-12	-12	dex		-12	-12	vit		-12	-12	0
Runeword934	Austria	1		helm										grb	gwb	grb				oskill	Throwing Mastery	3	3	oskill	Penetrate	3	3	allskills		1	1	str		-8	-8	dex		-8	-8	vit		-8	-8					0
Runeword935	Britain	1		helm										grb	gwb	gbb				oskill	Concentration	10	10	oskill	Sanctuary	10	10	allskills		1	1	str		-8	-8	dex		-8	-8	vit		-8	-8					0
Runeword936	Canada	1		helm										grb	gwb	jew	grb			oskill	Shout	5	10	oskill	Stun	10	10	oskill	Battle Orders	5	10	allskills		1	1	str		-12	-12	dex		-12	-12	vit		-12	-12	0
